rating,brand,title,raters,spec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,2x Xeon E5-2670 2.6GHz Eight Core Processors,16GB Memory,NVIDIA Quadro 2000,Windows 7 Professional installed,Windows 7 Professional installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,2x Xeon E5-2660 2.2GHz Eight Core  CPU's,16GB memory,,NVIDIA Quadro 600,Windows 7 Professional installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x E5620 4C 2.4Ghz CPU,4GB of RAM,2TB 5.4K PC SATA  HDD,DVDRW Optical,Nvidia Quadro 4000 2GB GDDR5 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i3 2100 (3.10 GHz),8 GB DDR3 240 GB SSD,Windows 7 Professional,No Screen,Intel HD Graphics 2000,Display Port: 1,USB 2.0 Ports: 10,Serial Ports: 1,VGA Port: Yes,Headphone & Mic Port: Yes,Ethernet: 10/100/1000 Mbps, Gigabit,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,2x Xeon E5-2670 2.6GHz Eight Core Processors,16GB Memory,NVIDIA Quadro 2000,Windows 7 Professional installed,Windows 7 Professional installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Xeon E5520 (2.26 GHz),24 GB DDR3 1 TB HDD,Windows 7 Professional,No Screen,NVIDIA GeForce GTX 660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,INTEL Core i3 3300 MHz,Installed Memory 4096mb DDR3 | Max Memory 32768 DDR3,500Gig Serial ATA HDD,Small Form Factor Case Size,Condition - *Scratch and Dent*,- 500Gig Serial ATA,- 4096mb,-32768,- DVD ROM,Not installed, however this can be easily added by purchasing a USB wireless card at any local computer store,- 10/100/1000 internal network card,- Standard USB Keyboard and Mouse,- Genuine Windows 7 Home Premium 64 Bit,Downloadable From Manufactures Website,- Recovery partition included for easy reinstallation of operating system,- The Lenovo ThinkCentre M82 has all of the standard ports and slots required for everyday use,- 60 Day parts and Labor and 30 day money back,- Scratch and Dent System has passed testing for essential functions. Will have minor wear, you may find dent of  diameter or less, small areas of discoloration from removed tags and stickers, and light scratches that are no more than 3 long.,- Lenovo ThinkCentre M82 loaded with Windows 7 Home Premium 64 Bit, power cord, USB keyboard, USB mouse and software registration instructions,,,,,,,,
,Hewlett-Packard,,,Core 2 Duo 2.5 GHz,4 GB DDR2 160 GB HDD,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,This Refurbished HP Z800 Workstation Minitower computer comes with 2 X Intel Quad Xeon 2.93Ghz - 8 Cores and 16 Hyper- threads. 2 X 2 TB Hard Drives for Storage Reliability.,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,*NEW* 1TB Hard Drive with 2 Year Manufacturer Warranty!,DC7800 MiniTower - Intel Core 2 Duo 3.0GHz - 8GB RAM,Windows 7 Pro 64-Bit Operating System,Includes New USB Keyboard & Mouse!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,2x Xeon E5-2670 2.6GHz Eight Core  CPU's,32GB memory,,NVIDIA Quadro 2000,Windows 7 Professional installed,Windows 7 Professional installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Xeon E5520 2.26GHz quad core processor,12GB memory,NVIDIA Quadro GTX 660 SuperClocked,Windows 7 Professional installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Xeon E3-1220 3.1GHz Quad Core,32GB DDR3 Memory,NVIDIA Quadro 2000,Windows 7 Professional 64-bit Installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Pentium D,80 GB HDD,Windows XP Professional,No Screen,Intel GMA 965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core i5-2400 3.1GHz Quad Core Processor,16GB Memory,Windows 7 Professional 64-Bit Installed,Windows 7 Professional 64-Bit Installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Xeon 3.60GHz E5-1620,4 GB DDR3 250 GB HDD,Windows 7 Professional,No Screen,NVIDIA Quadro 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Xeon E5-2670 2.6GHz Eight Core  CPU's,64GB memory,,NVIDIA Quadro 2000,Windows 7 Professional installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 3.1 GHz,8 GB DDR3 80 GB HDD,No Screen,Intel HD Graphics 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Pentium Dual Core 2.5 GHz,1 GB DDR2 500 GB HDD,Windows 7 Professional,No Screen,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 2400 (3.10GHz),8GB DDR3 1TB HDD,Windows 7 Home Premium,No Screen,Intel HD Graphics 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,2x Xeon E5-2660 2.2GHz Eight Core Processors,8GB Memory,NVIDIA Quadro 2000,Windows 7 Professional installed,Windows 7 Professional installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x X5650 6C 2.67Ghz CPU,24GB of RAM,250GB 7.2K PC SATA  HDD,1TB 7.2K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro FX 3800 1GB GDDR3 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x W3520 4C 2.67Ghz CPU,6GB of RAM,250GB 7.2K PC SATA  HDD,DVDRW Optical,Dual DVI 256MB Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x X5650 6C 2.67Ghz CPU,24GB of RAM,500GB 7.2K PC SATA  HDD,2TB 5.4K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro FX 3800 1GB GDDR3 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x W3520 4C 2.67Ghz CPU,12GB of RAM,500GB 7.2K PC SATA  HDD,DVDRW Optical,Nvidia Quadro 4000 2GB GDDR5 Graphic Card,575W PSU,Win 7 Pro COA and Restore disk,Windows 7 Professional COA and Restore Disk (OS is not pre-installed),Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x E5620 4C 2.4Ghz CPU,6GB of RAM,2x 500GB 7.2K PC SATA  HDD's,DVDRW Optical,Dual DVI 256MB Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x X5570 4C 2.93Ghz CPU,6GB of RAM,250GB 7.2K PC SATA  HDD,1TB 7.2K PC SATA  HDD's,DVDRW Optical,Dual DVI 256MB Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x X5570 4C 2.93Ghz CPU,12GB of RAM,250GB 7.2K PC SATA  HDD,DVDRW Optical,Nvidia Quadro FX 3800 1GB GDDR3 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i3 3.1Ghz (2100) Dual Core CPU,4GB DDR3 RAM,250GB HDD,DVDRW,Gigabit Ethernet,Windows 7 Home Premium 64 bit Installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo 3.0 GHz,2 GB DDR2 160 GB HDD,Windows 7 Professional,No Screen,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x E5620 4C 2.4Ghz CPU,4GB of RAM,250GB 7.2K PC SATA  HDD,1TB 7.2K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro FX 1800 768MB GDDR3 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x X5570 4C 2.93Ghz CPU,12GB of RAM,2x 500GB 7.2K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro 4000 2GB GDDR5 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x E5620 4C 2.4Ghz CPU,6GB of RAM,500GB 7.2K PC SATA  HDD,DVDRW Optical,Nvidia Quadro 4000 2GB GDDR5 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x W3520 4C 2.67Ghz CPU,4GB of RAM,2TB 5.4K PC SATA  HDD,DVDRW Optical,Nvidia Quadro FX 3800 1GB GDDR3 Graphic Card,575W PSU,Win 7 Pro COA and Restore disk,Windows 7 Professional COA and Restore Disk (OS is not pre-installed),Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x X5570 4C 2.93Ghz CPU,12GB of RAM,500GB 7.2K PC SATA  HDD,2TB 5.4K PC SATA  HDD's,DVDRW Optical,Dual DVI 256MB Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x W3520 4C 2.67Ghz CPU,4GB of RAM,2x 1TB 7.2K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro FX 1800 768MB GDDR3 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x X5570 4C 2.93Ghz CPU,4GB of RAM,2x 250GB 7.2K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro FX 1800 768MB GDDR3 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,"19""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i3 2120 (3.30GHz),8 GB DDR3 250 GB HDD,Windows 7 Professional,No Screen,Intel HD Graphics 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Core 2 Duo E6400 (2.13 GHz),4 GB DDR2 80 GB HDD,Windows 7 Home Premium,No Screen,Intel GMA 3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,2x E5-2670 2.6GHz Eight Core  CPU's,32GB memory,,NVIDIA Quadro 4000,Windows 7 Professional installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Xeon 2.66 Ghz,12 GB DDR3 1TB HDD,Windows 7 Professional,No Screen,NVIDIA QUADRO 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Xeon 2.26 Ghz,16 GB DDR3 250 GB HDD,Windows 7 Professional,No Screen,NVIDIA QUADRO 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Xeon W3565 3.2GHz quad core processor,8GB memory,NVIDIA Quadro 4000,Windows 7 Professional installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Duo 2.9 GHz,2 GB DDR3 160 GB HDD,Windows 7 Professional,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Xeon 2.66 Ghz,12 GB DDR3 1TB HDD,Windows 7 Professional,No Screen,NVIDIA QUADRO 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,*NEW* 1TB Hard Drive with 2 Year Manufacturer Warranty!,DC7900 MiniTower - Intel Core 2 Quad 2.33GHz - 8GB RAM,Windows 7 Pro 64-Bit Operating System,Includes New USB Keyboard & Mouse!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Pentium 4 2.8 GHz,4 GB DDR2 80 GB HDD,Windows 7 Professional,"17""",Intel GMA 950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo 3.0 GHz,4 GB DDR2 1 TB HDD,Windows 7 Home Premium,No Screen,Intel GMA 3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Pentium 4,8 GB DDR2 400 GB HDD,Windows 7 Home Premium,No Screen,Intel GMA 950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,2x Xeon E5-2670 2.6GHz Eight Core Processors,16GB Memory,NVIDIA Quadro 2000,Windows 7 Professional installed,Windows 7 Professional installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,2.93 GHz,400 GB HDD,Windows 7 Home Premium,"19""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo 3.0 GHz,3 GB DDR2 500 GB HDD,Windows 7 Professional,No Screen,Intel GMA 3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo 3.0 GHz,3 GB DDR2 500 GB HDD,Windows 7 Home Premium,No Screen,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i3 2100 (3.10 GHz),4 GB DDR3 240 GB SSD,Windows 7 Home Premium,No Screen,Intel HD Graphics 2000,Display Port: 1,USB 2.0 Ports: 10,Serial Ports: 1,VGA Port: Yes,Headphone & Mic Port: Yes,Ethernet: 10/100/1000 Mbps, Gigabit,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo 3.0 GHz,4 GB DDR3 80 GB HDD,No Screen,Intel GMA X4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 3.1 GHz,6 GB DDR3 1 TB HDD,Windows 7 Professional,No Screen,Intel HD Graphics 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 3.1 GHz,4 GB DDR3 1 TB HDD,No Screen,Intel HD Graphics 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,*NEW* 1TB Hard Drive with 2 Year Manufacturer Warranty!,Dell OptiPlex 780 Desktop - Core 2 Duo 3.0GHz - 8GB RAM,Windows 7 Pro 64-Bit OS,Power Cable, USB Keyboard & Mouse!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x W3520 4C 2.67Ghz CPU,24GB of RAM,500GB 7.2K PC SATA  HDD,1TB 7.2K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro FX 3800 1GB GDDR3 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x E5620 4C 2.4Ghz CPU,12GB of RAM,250GB 7.2K PC SATA  HDD,2TB 5.4K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro 4000 2GB GDDR5 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x Xeon E5-2660 2.2GHz Eight Core Processor,32GB memory,,NVIDIA Quadro 600,Windows 7 Professional installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x E5620 4C 2.4Ghz CPU,4GB of RAM,250GB 7.2K PC SATA  HDD,2TB 5.4K PC SATA  HDD's,DVDRW Optical,Dual DVI 256MB Graphic Card,575W PSU,Win 7 Pro COA and Restore disk,Windows 7 Professional COA and Restore Disk (OS is not pre-installed),Power Cable,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x E5620 4C 2.4Ghz CPU,12GB of RAM,250GB 7.2K PC SATA  HDD,1TB 7.2K PC SATA  HDD's,DVDRW Optical,Dual DVI 256MB Graphic Card,575W PSU,Win 7 Pro COA and Restore disk,Windows 7 Professional COA and Restore Disk (OS is not pre-installed),Power Cable,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x X5650 6C 2.67Ghz CPU,6GB of RAM,2x 250GB 7.2K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro FX 3800 1GB GDDR3 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x W3520 4C 2.67Ghz CPU,12GB of RAM,500GB 7.2K PC SATA  HDD,2TB 5.4K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro FX 1800 768MB GDDR3 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x W3520 4C 2.67Ghz CPU,6GB of RAM,250GB 7.2K PC SATA  HDD,DVDRW Optical,Nvidia Quadro 4000 2GB GDDR5 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x W3520 4C 2.67Ghz CPU,24GB of RAM,2x 250GB 7.2K PC SATA  HDD's,DVDRW Optical,Dual DVI 256MB Graphic Card,575W PSU,Win 7 Pro COA and Restore disk,Windows 7 Professional COA and Restore Disk (OS is not pre-installed),Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x E5620 4C 2.4Ghz CPU,4GB of RAM,2TB 5.4K PC SATA  HDD,DVDRW Optical,Nvidia Quadro FX 1800 768MB GDDR3 Graphic Card,575W PSU,Win 7 Pro COA and Restore disk,Windows 7 Professional COA and Restore Disk (OS is not pre-installed),Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x E5620 4C 2.4Ghz CPU,6GB of RAM,2x 500GB 7.2K PC SATA  HDD's,DVDRW Optical,Dual DVI 256MB Graphic Card,575W PSU,Win 7 Pro COA and Restore disk,Windows 7 Professional COA and Restore Disk (OS is not pre-installed),Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
1,DELL,,,Microsoft Windows 7 Professional 64-bit pre-installed w/CoA,Intel Q57 Express chipset,Intel Core i7-870 2.93 GHz quad-core,8GB DDR3 SDRAM, 1TB HD, DVD-RW,WiFi Adapter, Bluetooth Adapter,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x X5650 6C 2.67Ghz CPU,12GB of RAM,2x 250GB 7.2K PC SATA  HDD's,DVDRW Optical,Dual DVI 256MB Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Includes 3 Year Warranty on the Hard Drive and Solid State from the Manufacturer.,Free Keyboard and Mouse. 90 Day Warranty and Free Tech Support.,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i3 2120 (3.30 GHz),4 GB DDR3 250 GB HDD,Windows 7 Professional,"19""",Intel HD Graphics 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo 3.0 GHz,4 GB DDR3 250 GB HDD,No Screen,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo 2.4GHz,4 GB DDR2 250 GB HDD,Windows 7,"19""",Intel GMA 3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i7 2.8 GHz,8 GB DDR3 250 GB HDD,Windows 7 Professional,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 3.2 GHz,4 GB DDR3 750 GB HDD,Windows 7 Professional,No Screen,Optical: DVDRW,Video Output: VGA and Display Port,USB Ports: 10,eSATA Ports: 1,Headphone & Mic Port: Yes,Ethernet: 10/100/1000 Mbps, Gigabit,Serial Port: Yes,Parallel Port: Yes,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x E5620 4C 2.4Ghz CPU,24GB of RAM,500GB 7.2K PC SATA  HDD,2TB 5.4K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro 4000 2GB GDDR5 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x X5650 6C 2.67Ghz CPU,24GB of RAM,1TB 7.2K PC SATA  HDD,DVDRW Optical,Nvidia Quadro 4000 2GB GDDR5 Graphic Card,575W PSU,Win 7 Pro COA and Restore disk,Windows 7 Professional COA and Restore Disk (OS is not pre-installed),Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x E5620 4C 2.4Ghz CPU,12GB of RAM,250GB 7.2K PC SATA  HDD,2TB 5.4K PC SATA  HDD's,DVDRW Optical,Dual DVI 256MB Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x W3520 4C 2.67Ghz CPU,4GB of RAM,500GB 7.2K PC SATA  HDD,1TB 7.2K PC SATA  HDD's,DVDRW Optical,Dual DVI 256MB Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x X5570 4C 2.93Ghz CPU,6GB of RAM,2TB 5.4K PC SATA  HDD,DVDRW Optical,Nvidia Quadro FX 3800 1GB GDDR3 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x X5570 4C 2.93Ghz CPU,12GB of RAM,500GB 7.2K PC SATA  HDD,2TB 5.4K PC SATA  HDD's,DVDRW Optical,Dual DVI 256MB Graphic Card,575W PSU,Win 7 Pro COA and Restore disk,Windows 7 Professional COA and Restore Disk (OS is not pre-installed),Power Cable,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x W3520 4C 2.67Ghz CPU,24GB of RAM,2x 1TB 7.2K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro FX 1800 768MB GDDR3 Graphic Card,575W PSU,Win 7 Pro COA and Restore disk,Windows 7 Professional COA and Restore Disk (OS is not pre-installed),Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x X5650 6C 2.67Ghz CPU,24GB of RAM,2x 1TB 7.2K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro 4000 2GB GDDR5 Graphic Card,575W PSU,Win 7 Pro COA and Restore disk,Windows 7 Professional COA and Restore Disk (OS is not pre-installed),Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,2x E5-2660 2.2GHz Eight Core  CPU's,32GB memory,,NVIDIA Quadro 600,Windows 7 Professional installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x X5570 4C 2.93Ghz CPU,4GB of RAM,250GB 7.2K PC SATA  HDD,1TB 7.2K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro FX 1800 768MB GDDR3 Graphic Card,575W PSU,Win 7 Pro COA and Restore disk,Windows 7 Professional COA and Restore Disk (OS is not pre-installed),Power Cable,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,*NEW* 1TB Hard Drive with 2 Year Manufacturer Warranty!,Dell OptiPlex 760 Tower - Core 2 Duo 3.0GHz - 8GB RAM,Windows 7 Pro 64-Bit OS,Power Cable, USB Keyboard & Mouse!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x W3520 4C 2.67Ghz CPU,24GB of RAM,500GB 7.2K PC SATA  HDD,2TB 5.4K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro FX 3800 1GB GDDR3 Graphic Card,575W PSU,Win 7 Pro COA and Restore disk,Windows 7 Professional COA and Restore Disk (OS is not pre-installed),Power Cable,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Athlon II X2 2.8 GHz,8 GB DDR3 1 TB HDD,Windows 7 Professional,No Screen,ATI Radeon HD 4200,Video: AMD Radeon HD4200,Display Port: 1,USB Ports: 8,eSATA Ports: 1,Ethernet: 10/100/1000 Mbps, Gigabit,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i3 2.9 GHz,6 GB DDR3 80 GB HDD,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,2x E5-2660 2.2GHz Eight Core  CPU's,32GB memory,,NVIDIA Quadro 600,Windows 7 Professional installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,2x E5-2670 2.6GHz Eight Core  CPU's,32GB memory,,NVIDIA Quadro 4000,Windows 7 Professional installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Quad 2.7GHz,8 GB DDR2 250 GB HDD,Windows 7 Professional,No Screen,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x E5620 4C 2.4Ghz CPU,12GB of RAM,250GB 7.2K PC SATA  HDD,DVDRW Optical,Nvidia Quadro FX 1800 768MB GDDR3 Graphic Card,575W PSU,Win 7 Pro COA and Restore disk,Windows 7 Professional COA and Restore Disk (OS is not pre-installed),Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Microsoft Windows 7 Professional 64-Bit pre-installed w/CoA,Intel Core i5-3470s 2.9 GHz quad-core CPU,Intel Q77 Express chip, Intel HD Graphics 2500,4GB DDR3 RAM, 320GB HD, DVD-RW,WiFi, Bluetooth,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,^INTEL Core i5,3200 MHz,4096mb,400Gig,Small Form Factor^,- 400Gig Serial ATA,- 4096mb,-16384,- DVD ROM,- 10/100/1000 internal network card,- New Standard USB Keyboard and Mouse,- Genuine Windows 7 Professional 64 Bit,- Recovery partition included for easy reinstallation of operating system,- The HP 8100 Elite has all of the standard ports and slots required for everyday use,- 1 Year,- HP 8100 Elite loaded with Windows 7 Professional 64 Bit, power cord, software registration instructions, and a 1 Year warranty.,,,,,,,,,,,,,,,
,Hewlett-Packard,,,3.2 GHz,1 TB HDD,Windows 7 Home Premium,No Screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,1x E5620 4C 2.4Ghz CPU,4GB of RAM,2x 1TB 7.2K PC SATA  HDD's,DVDRW Optical,Nvidia Quadro FX 3800 1GB GDDR3 Graphic Card,575W PSU,No Operating System,Power Cable,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Duo 3.0 GHz,2 GB DDR3 500 GB HDD,Windows 7 Home Premium,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,^Intel i5,3200 MHz,4096mb,400Gig,Small Form Factor^,- 400Gig Serial ATA,- 4096mb,-32768,- DVD ROM,- 10/100/1000 internal network card,- New Standard USB Keyboard and Mouse,- Genuine Windows 7 Professional 32 Bit,- Recovery partition included for easy reinstallation of operating system,- The Lenovo ThinkCentre M82 has all of the standard ports and slots required for everyday use,- 1 Year,- Lenovo ThinkCentre M82 loaded with Windows 7 Professional 32 Bit, power cord, software registration instructions, and a 1 Year warranty.,,,,,,,,,,,,,,,
,Hewlett-Packard,,,^Intel i5 Quad Core,3200 MHz,8192mb,160Gig,Small Form Factor^,- 160Gig Serial ATA,- 8192mb,-32768,- DVD ROM,- 10/100/1000 internal network card,- New Standard USB Keyboard and Mouse,- Genuine Windows 7 Professional 64 Bit,- Recovery partition included for easy reinstallation of operating system,- The HP Pro 6300 has all of the standard ports and slots required for everyday use,- 1 Year,- HP Pro 6300 loaded with Windows 7 Professional 64 Bit, power cord, software registration instructions, and a 1 Year warranty.,,,,,,,,,,,,,,,
,Hewlett-Packard,,,*NEW* 1TB Hard Drive with 2 Year Manufacturer Warranty!,HP DC5800 MiniTower - Intel Core 2 Quad 2.13GHz - 4GB RAM,Windows 7 Home 32-Bit Operating System,Includes New USB Keyboard & Mouse!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
